K_mean,Linf_H,yef,bet[1],bet[2],ppt,osp,ple[1],ple[2],stn[1],stn[2],stn[3],stn[4],stn[5]
0.587062472,47.91366446,0.155468943,0.959310926,0.344650397,-0.288139427,-0.136899185,0.020811417,0.042040142,0.110918053,-0.286947051,0.419671442,-0.057663992,0.118369913
0.316003416,43.9232068,0.159001084,1.117856983,0.316077651,-0.245246091,-0.134208545,0.024256861,0.043403647,0.103122485,-0.278147409,0.415112476,-0.05065067,0.092078898
0.447634896,43.84560476,0.144555112,1.138606363,0.341619681,-0.250400429,-0.132048546,0.019581389,0.034786351,0.114183132,-0.311215078,0.35004606,-0.006217454,0.110297873
0.265067911,65.24733213,0.155423649,0.974177006,0.366957027,-0.340670643,-0.13041339,0.025422073,0.044648481,0.125747497,-0.343137857,0.550258723,-0.055606862,0.127845301
0.464211895,57.0658371,0.154999278,1.101527622,0.33923924,-0.32782873,-0.140909837,0.018276098,0.051242095,0.123364736,-0.362650794,0.577554933,-0.02567955,0.134472214
0.062362163,83.53628251,0.138977942,0.906114091,0.354156116,-0.331145015,-0.141553821,0.017528953,0.043886497,0.132827286,-0.35343822,0.591106852,-0.045523994,0.106101836
0.190820235,44.4596445,0.138408496,0.959520381,0.338367162,-0.332311564,-0.138338208,0.014883537,0.040684844,0.109196907,-0.308916953,0.417968613,-0.050468734,0.109622336
0.138764456,45.72072831,0.141459842,1.109710874,0.338526852,-0.299063751,-0.137745681,0.018290716,0.045277005,0.112862482,-0.35358586,0.512576839,-0.095105504,0.112809722
0.121851951,44.32032164,0.129722639,0.962007683,0.359758644,-0.312544641,-0.13135751,0.009116231,0.045213093,0.119174497,-0.424645645,0.536604162,-0.049084974,0.071052364
0.196614551,58.38829728,0.132827441,1.215341838,0.341983913,-0.302802539,-0.124836138,0.017405208,0.044715113,0.113107781,-0.412542131,0.535060055,-0.107521386,0.0735735
0.520680945,60.99878765,0.149980928,1.411893573,0.352582139,-0.32827285,-0.117710166,0.016213185,0.042173236,0.086756374,-0.397497023,0.630394823,-0.10173977,0.102481763
0.010114632,56.95137482,0.14857509,1.183160774,0.334994977,-0.310512735,-0.104935774,0.017651105,0.041096693,0.076773947,-0.418373093,0.352839302,-0.102355132,0.125697745
0.249699647,39.73809331,0.15958288,1.151804082,0.367396874,-0.29792184,-0.099846381,0.014960293,0.03950877,0.082600001,-0.444874276,0.297873565,-0.013902386,0.109913346
0.56659723,38.94402793,0.141045826,1.208543229,0.39585444,-0.307425457,-0.106107372,0.016554625,0.055656583,0.10766716,-0.360227833,0.562139336,0.00293306,0.134939254
0.102811896,49.97489342,0.135217211,1.208432036,0.369527269,-0.292770985,-0.096966632,0.018621874,0.052601763,0.085777439,-0.346709334,0.560513728,-0.074219048,0.112830128
0.339319932,80.06695202,0.116358775,1.123216492,0.389090157,-0.320161432,-0.094398963,0.02392895,0.045207338,0.097650585,-0.38012416,0.160809741,-0.103774168,0.136140241
0.386946314,79.86322495,0.131530098,1.231242039,0.367338328,-0.275457368,-0.096329406,0.026557437,0.047670649,0.101839459,-0.393338512,0.243983743,-0.073615008,0.125715787
0.204625669,25.23313498,0.11933926,0.965255955,0.351366365,-0.306995789,-0.10094197,0.027133356,0.046510089,0.091797623,-0.381228773,0.341137079,-0.02777379,0.105552061
0.653244996,44.47623766,0.121869858,0.892591151,0.389734033,-0.252550953,-0.109752159,0.02603412,0.04355312,0.092640259,-0.410579326,0.473967283,-0.076035561,0.128854519
0.54076654,80.89150261,0.118477676,1.093733626,0.38240778,-0.323162536,-0.128630616,0.019033749,0.043595944,0.089985694,-0.267312741,0.253610391,-0.086234912,0.106807997
0.17804232,70.03029402,0.105756781,0.918755169,0.356007771,-0.366264749,-0.123987346,0.022558037,0.044557409,0.082165461,-0.406711334,0.597719839,-0.040863534,0.122254592
0.637655461,70.21868154,0.122363725,0.875923937,0.365051594,-0.354240833,-0.119733372,0.021728581,0.042909393,0.078191364,-0.386110871,0.391028927,-0.024290316,0.129658964
0.28009265,49.82828407,0.151850625,0.973898007,0.332818267,-0.298132152,-0.125327714,0.021800911,0.035964986,0.068033045,-0.335620164,0.590133313,-0.043611006,0.151733933
0.473323657,53.90839752,0.147336374,0.755941431,0.339993963,-0.318160969,-0.121616805,0.021041821,0.041772281,0.06031405,-0.40354918,0.419298818,-0.095204893,0.108350814
0.26052439,84.73422977,0.13698143,0.669820059,0.354100109,-0.284093357,-0.113615106,0.018739787,0.039566436,0.086135044,-0.397843069,0.387787615,-0.040638041,0.097001311
0.186426278,45.22209134,0.149932357,0.856885268,0.334434706,-0.231789214,-0.114042835,0.02719125,0.051972997,0.08195853,-0.362774629,0.386119497,-0.09360152,0.102514109
0.284290932,98.03433174,0.15081508,1.107418257,0.344148984,-0.232350462,-0.123946349,0.0267012,0.047888001,0.092752869,-0.361980825,0.219961576,-0.036870997,0.123510122
0.314203233,83.54410408,0.147352439,0.753554455,0.364607591,-0.214155872,-0.11892901,0.016977406,0.051127796,0.10922862,-0.313901694,0.067747473,-0.054302096,0.128044786
0.3108681,50.81274259,0.136049551,0.797908471,0.331986724,-0.195608427,-0.117396451,0.017178263,0.045759602,0.101063992,-0.324012027,0.3642756,-0.055836246,0.138729757
0.140610892,33.76176762,0.149161545,0.645829405,0.369080136,-0.199905091,-0.121226522,0.0151037,0.046775988,0.082387335,-0.364598749,0.286832853,-0.086157385,0.111328661
0.44325235,47.95755107,0.127747965,0.802524512,0.36970616,-0.209029374,-0.113189858,0.016361622,0.036908024,0.091273905,-0.348469717,0.664011344,-0.058742928,0.116106497
0.096215156,45.89890712,0.108246372,0.901585986,0.33819711,-0.2128786,-0.104916613,0.021304039,0.03876933,0.099013921,-0.392233376,0.307546314,-0.137711654,0.127986402
0.279206105,54.84994966,0.098720506,0.812007974,0.342908282,-0.125757783,-0.096550991,0.018584615,0.04220797,0.111208524,-0.349048181,0.332289146,-0.121895921,0.119916926
0.656647701,78.34997448,0.114446337,0.92637487,0.363638202,-0.103289302,-0.095912263,0.018331711,0.044054827,0.115809516,-0.365755309,0.231633967,-0.10287836,0.093056594
0.151175295,54.34479511,0.116859312,0.85980548,0.36096196,-0.12769918,-0.093011305,0.025562972,0.03658831,0.107927758,-0.343239636,0.175509829,-0.176603487,0.127799959
0.223212449,125.6261416,0.099094523,1.300124077,0.369154446,-0.10323295,-0.077908362,0.021039176,0.03522948,0.125061551,-0.325356542,0.36780276,-0.120444343,0.124956824
0.350440884,36.46498632,0.096972997,1.217386095,0.34034459,-0.179929844,-0.078167569,0.021203289,0.037320748,0.100588991,-0.310612668,0.106582653,-0.13941919,0.129263386
0.267045478,71.92207655,0.096666042,1.137043676,0.39961404,-0.156104596,-0.076714458,0.023286979,0.035990617,0.1141171,-0.353715883,0.145441497,-0.087373185,0.119835
0.299825504,52.68396577,0.104828315,1.181146499,0.394877292,-0.117438098,-0.071226381,0.017056187,0.045226588,0.122526418,-0.353878656,0.253031848,-0.067384804,0.117441307
0.137742575,51.51777546,0.120563422,1.674810806,0.341195069,-0.121827128,-0.059451106,0.012960146,0.045545153,0.066684129,-0.421127981,0.483950946,-0.123967042,0.097035022
0.461074291,72.97699175,0.119983382,1.359590638,0.376616205,-0.144285889,-0.061011267,0.014476587,0.039511895,0.084583804,-0.369135012,0.323479858,-0.055489088,0.13724474
0.091128522,139.9730484,0.109670597,1.101630902,0.370733224,-0.136684563,-0.054219341,0.015158194,0.035838804,0.092081091,-0.361359168,0.475047815,-0.071631158,0.144441722
0.413595654,71.05382136,0.119961375,1.480837177,0.364824838,-0.086849666,-0.058009752,0.016278971,0.045337261,0.109583942,-0.356614111,0.42955412,-0.071599922,0.118574046
0.053504737,77.29300138,0.139972768,1.2279096,0.307866909,-0.098932134,-0.059184093,0.023255268,0.0348073,0.072103842,-0.441903638,0.295485683,-0.118681163,0.135251894
0.473915878,52.65042565,0.142842056,1.246708751,0.399736203,-0.072779554,-0.057934216,0.013298258,0.032948621,0.085470952,-0.376864077,0.385247275,-0.08412521,0.114965699
0.255053163,65.65834614,0.134439008,1.082541076,0.367703645,-0.080425432,-0.042852278,0.017388977,0.03110491,0.091131543,-0.389383819,0.34074019,-0.050753479,0.100316324
0.18372084,72.50621618,0.123408902,1.382189147,0.36664985,-0.044185444,-0.040325157,0.013293737,0.034183374,0.106986634,-0.309074799,0.563716052,-0.044542364,0.079403934
0.522291502,66.10008374,0.122171074,1.132442704,0.382665089,-0.090331932,-0.030066018,0.011338475,0.025989644,0.098044393,-0.332692081,0.613100496,-0.034866452,0.096951588
0.136057038,44.14633474,0.120174364,1.063194439,0.343546821,-0.145525323,-0.028305737,0.021125172,0.032459431,0.088995076,-0.395690222,0.45772748,-0.052197326,0.110789793
0.496351815,74.05888786,0.112452731,0.87963565,0.361437189,-0.204774513,-0.037500313,0.019242729,0.030672377,0.084894758,-0.399775962,0.592961587,-0.039236074,0.109170561
0.094280097,32.43672117,0.116305954,0.904253306,0.369462483,-0.161714265,-0.037135319,0.019090473,0.040050252,0.085442461,-0.340001533,0.387045599,-0.033936628,0.09751754
0.228545906,56.74670913,0.112477817,1.001456552,0.370561018,-0.205684481,-0.038033729,0.018893946,0.039571816,0.102256573,-0.377394977,0.367894325,-0.040126889,0.09452733
0.41021123,60.48135111,0.11749348,1.075498921,0.365391135,-0.231053331,-0.034529421,0.018357708,0.043373322,0.119425833,-0.349993834,0.437398823,-0.062537177,0.116034019
0.227840151,53.65616745,0.108445734,0.921014944,0.376230004,-0.204064412,-0.038673831,0.019381644,0.03750985,0.150969582,-0.368129076,0.431143985,-0.104609119,0.139459853
0.070711647,39.45201707,0.114459902,1.021914468,0.357453083,-0.233546353,-0.046686033,0.025524269,0.047936962,0.12433913,-0.322493874,0.480812477,-0.064393482,0.088524235
0.285336643,46.24875134,0.111238994,1.170477481,0.366778858,-0.329411426,-0.047281683,0.029945773,0.049152348,0.106198885,-0.297557358,0.390031856,0.007365677,0.090359193
0.071266052,68.92723786,0.124233403,1.15449469,0.340663892,-0.35245939,-0.051748548,0.022762588,0.039825611,0.113756217,-0.431633826,0.580442779,-0.04015187,0.132542542
0.470611094,85.86142917,0.136003417,1.014167453,0.365245631,-0.390180569,-0.056044369,0.02498564,0.047418523,0.109088279,-0.390457609,0.400824889,0.006038598,0.136596227
0.301161256,66.93739007,0.13538044,1.286839096,0.368729671,-0.351943463,-0.047095588,0.023230755,0.037941317,0.104143825,-0.378304048,0.523875498,8.54E-05,0.148109027
0.607093538,53.9646735,0.124274342,1.135584106,0.333523627,-0.367323593,-0.03987124,0.021576591,0.043671488,0.099402429,-0.391516619,0.555414521,-0.064644523,0.117295429
0.132283711,50.22746164,0.132397553,1.317082481,0.379570768,-0.401617395,-0.041142612,0.018558891,0.04529679,0.072595561,-0.458059477,0.439562129,-0.091768704,0.137095975
0.782454294,47.0921926,0.115594468,1.440974087,0.366600669,-0.415453221,-0.045945685,0.018798694,0.034287279,0.094053571,-0.337505653,0.55552707,-0.064881003,0.164608629
0.159628384,58.8000699,0.105942888,1.414751414,0.390536263,-0.453801533,-0.038703586,0.019498064,0.041173654,0.111208414,-0.346942686,0.349273989,-0.065505544,0.141806448
0.30806103,41.82071333,0.1159677,1.014428194,0.383585864,-0.497061455,-0.041822794,0.019201729,0.05072954,0.096135625,-0.390172139,0.170796935,-0.066337649,0.084552125
0.410620041,72.75983934,0.119395426,1.459066735,0.391690753,-0.472153478,-0.040693663,0.018954502,0.040748468,0.105795099,-0.43001758,0.446709102,-0.056508642,0.096665142
0.03275391,19.96919742,0.142331599,1.124505976,0.392990571,-0.495246239,-0.030490167,0.016825157,0.035892417,0.100875812,-0.347090288,0.342307276,-0.056347042,0.103249726
0.524203362,44.32449168,0.139568764,1.123801934,0.399644705,-0.536821765,-0.039541851,0.011059607,0.049652881,0.130108662,-0.344104846,0.301413928,-0.120185207,0.136369229
0.317639426,41.19716687,0.141193563,1.376266965,0.411205501,-0.560669671,-0.021735299,0.016271357,0.038515345,0.124226671,-0.379157693,0.607251649,-0.076093061,0.146330071
0.567159376,44.34647551,0.149134164,1.382342052,0.378979623,-0.571312594,-0.026541065,0.021593651,0.036087799,0.111792841,-0.324791789,0.406772814,-0.063463719,0.136237996
0.319708495,69.91713496,0.139570308,1.199272504,0.371306716,-0.643902368,-0.026561534,0.017738031,0.047613513,0.119733347,-0.273842777,0.301483445,-0.039010085,0.115953841
0.228860401,69.30120546,0.135498201,1.394998323,0.401495691,-0.642827442,-0.020782456,0.023792496,0.045742997,0.111225372,-0.411986468,0.326760918,-0.113980897,0.104551102
0.191183657,77.88180664,0.150567036,1.329164011,0.405236484,-0.61790522,-0.023880735,0.025425679,0.0399066,0.105373571,-0.435180862,0.441651241,-0.124875387,0.110597158
0.159931053,60.48965408,0.161213574,1.236176019,0.417812693,-0.581284733,-0.020166078,0.024064917,0.036509638,0.107432379,-0.40372062,0.256173083,-0.040397736,0.119791147
0.254703375,64.45852556,0.156668093,1.601421316,0.369535188,-0.597512667,-0.018238895,0.024896783,0.039085169,0.116957231,-0.332340819,0.517043242,-0.074594889,0.111770589
0.443317796,63.44092474,0.158753702,1.503271487,0.395892042,-0.593975028,-0.030192562,0.020370721,0.041001335,0.12278572,-0.353601102,0.300362424,-0.10712367,0.126304146
0.067325717,42.5664219,0.14556054,1.333149973,0.369824456,-0.58035942,-0.021862689,0.022211008,0.045167371,0.118372345,-0.397944178,0.216203237,-0.039742033,0.127595048
0.090454012,39.16236165,0.13673534,1.236795632,0.381289691,-0.601200817,-0.024891759,0.022500382,0.041664028,0.129552082,-0.273839492,0.193085728,-0.046239251,0.131850039
0.130935979,94.02275839,0.127156848,1.255939063,0.391917847,-0.609999235,-0.023017681,0.017471466,0.050569416,0.126483375,-0.326410188,0.162691921,-0.067928292,0.100312291
0.346643503,50.96209341,0.119441243,1.127364081,0.38970543,-0.607712687,-0.01594872,0.018485526,0.035247067,0.093568405,-0.346574731,0.285840788,-0.083313016,0.120360422
0.628224336,37.03655767,0.111917606,1.011178721,0.375454199,-0.599916959,-0.029551335,0.019365299,0.043915708,0.100771221,-0.323166513,0.057267369,-0.110465286,0.114087267
0.166795863,58.51498256,0.12737431,1.233253978,0.381986853,-0.559770782,-0.040249238,0.01997308,0.039475216,0.102225368,-0.355459135,0.336894089,-0.04550206,0.098056177
0.41297183,47.53482071,0.122186792,1.529751789,0.374877857,-0.59623179,-0.032428663,0.02631869,0.041178204,0.081702587,-0.442140363,0.65139235,-0.07903358,0.119284942
0.224268099,97.18022618,0.125671064,1.149691658,0.321488523,-0.572455329,-0.033872052,0.023269635,0.045729126,0.069407218,-0.383093785,0.431835264,-0.122205781,0.134154076
0.058084106,46.31764118,0.129179752,1.251683501,0.372505591,-0.606541485,-0.036430047,0.0252827,0.042880145,0.073874854,-0.368218274,0.309510487,-0.089917119,0.123253401
0.51560718,75.16024461,0.118308303,1.319681805,0.364984161,-0.570679913,-0.032799773,0.022381329,0.03686962,0.107239781,-0.387584392,0.432728233,-0.052584141,0.146569579
0.10035178,29.44455899,0.113072844,1.38137524,0.383315521,-0.568262861,-0.032699393,0.017203649,0.051560905,0.112079589,-0.459379369,0.36566327,-0.047483022,0.099306643
0.301811021,88.0137966,0.095444244,1.490359528,0.429014491,-0.569349582,-0.023869145,0.019854305,0.044121405,0.10921358,-0.323799643,0.319751975,-0.06049875,0.124598788
0.30446034,42.30750595,0.114242911,1.361225993,0.44411797,-0.544854919,-0.020906406,0.015236143,0.040403704,0.134306673,-0.310208108,0.359834062,-0.024139556,0.129201616
0.1983534,72.5841332,0.109451054,1.15380024,0.392690847,-0.544972366,-0.011985311,0.015463275,0.046588843,0.130824289,-0.32470448,0.230808159,-0.083884184,0.139678067
0.437047325,47.832544,0.117138585,1.159384157,0.378182197,-0.541280825,-0.017646679,0.013270391,0.046699549,0.141592296,-0.275050863,0.547880863,-0.112340985,0.130239925
0.121094273,45.44150565,0.123305803,1.069554951,0.353297823,-0.483594681,-0.025614898,0.018529606,0.052428953,0.105403348,-0.245862967,0.309741008,-0.058630052,0.131711477
0.118105992,51.27818535,0.127097322,0.902256659,0.328010661,-0.484637439,-0.028942245,0.022477293,0.046990254,0.091342647,-0.288539861,0.608708115,-0.055489793,0.0905927
0.10343943,90.96202306,0.109266056,1.179122702,0.386358538,-0.510967149,-0.02882273,0.016235794,0.051655894,0.118516007,-0.279475368,0.613348052,-0.049868834,0.079946218
0.178057637,51.28332917,0.109716075,1.099999018,0.376896622,-0.532294995,-0.026038393,0.020697916,0.046719746,0.109908187,-0.270847903,0.396017041,-0.051896468,0.077694905
0.155257323,53.93963305,0.110820744,1.31672646,0.42776908,-0.528785624,-0.018741592,0.017684427,0.0486527,0.102154767,-0.260445585,0.294193265,-0.065636292,0.095125171
0.335041163,73.965757,0.121908536,1.454558203,0.405220398,-0.497785929,-0.0141209,0.017245783,0.053426373,0.114632499,-0.258338605,0.61140792,-0.098117191,0.103892115
0.186686105,53.72529087,0.129872989,1.133420838,0.409260093,-0.503139501,-0.02438989,0.015476268,0.050484918,0.117005285,-0.352603137,0.491237722,-0.03583734,0.116093756
0.192573747,62.3513117,0.132600276,1.088202011,0.401243743,-0.525226476,-0.024154743,0.019413417,0.044510297,0.113861968,-0.347366599,0.285558852,-0.048863089,0.114837847
0.056977443,68.94279243,0.134502203,1.264745055,0.392827124,-0.502941305,-0.025181156,0.01599445,0.050354195,0.092244283,-0.359368507,0.28953585,-0.063224633,0.123529626
0.566399336,37.80366576,0.140772512,1.035363172,0.390083128,-0.558223493,-0.024712952,0.01950506,0.041923834,0.096057397,-0.390689449,0.29358727,-0.068569119,0.125870264
0.581630907,50.91844547,0.158769323,1.144205418,0.374032078,-0.54622264,-0.023016903,0.014547757,0.044324085,0.081644829,-0.383909017,0.530588616,-0.022756079,0.095724042
0.321491542,39.19961039,0.141811007,0.769294626,0.370179608,-0.556178753,-0.019584241,0.021983313,0.039960423,0.087189814,-0.359610132,0.33822432,-0.078234882,0.081936149
0.041236137,64.99212401,0.128389206,1.185458915,0.41803197,-0.538963485,-0.010594374,0.015198971,0.051087682,0.082731459,-0.427301045,0.304790772,-0.075783037,0.076686521
0.112735022,62.43367431,0.136245603,0.993163173,0.354450017,-0.495643758,0.000779156,0.017464102,0.040701468,0.089017145,-0.368215568,0.433353802,-0.112718392,0.081531783
0.054833015,40.17340495,0.112029659,0.963421302,0.329393101,-0.527632302,0.011164017,0.022430821,0.041008001,0.097161147,-0.40938689,0.449977861,-0.041488539,0.089194462
0.284482705,74.40504123,0.117557561,0.900861629,0.348147596,-0.562930296,0.019299141,0.018390665,0.042021437,0.087368745,-0.390149307,0.379965007,-0.023889623,0.083192664
0.191231424,45.64689506,0.129503483,1.155251323,0.366598255,-0.487150931,0.016986661,0.01925604,0.038241573,0.088407666,-0.380944988,0.527635611,-0.065071949,0.102833779
0.673130028,63.85378992,0.115264982,0.855210087,0.373338398,-0.520296513,0.012609567,0.019467586,0.039454436,0.088151537,-0.388983922,0.331403997,-0.031308719,0.129061643
0.287475177,58.03030035,0.112479533,1.040286097,0.380700282,-0.526828802,0.017457924,0.013624247,0.038170654,0.078565314,-0.343185008,0.512367749,-0.150320945,0.098073569
0.246443173,61.52301763,0.115029753,0.998870043,0.372232167,-0.485550053,0.022155206,0.011686996,0.040491176,0.094592286,-0.338560422,0.387606817,-0.143410325,0.113360194
0.609155298,55.40734468,0.130991149,1.049511556,0.377428368,-0.489751453,0.015617158,0.019435347,0.042634486,0.120693308,-0.329071337,0.550059416,-0.107842952,0.125849286
0.181093029,61.51645512,0.131532308,0.752363771,0.364583404,-0.495376989,0.019926885,0.024404411,0.052715587,0.133125119,-0.36430298,0.638342133,-0.115298852,0.107804148
0.090992209,25.69399594,0.149182322,1.067411526,0.375724929,-0.516808094,0.023817611,0.021335646,0.04277084,0.093186536,-0.339204344,0.43946456,-0.047481555,0.134198512
0.32222079,42.13220905,0.154653617,0.965887721,0.365254483,-0.535735528,0.022073537,0.021487958,0.041975475,0.090213889,-0.345475627,0.472088594,-0.119291037,0.094289211
0.115364444,54.26579463,0.146133216,0.716389809,0.370271415,-0.590824606,0.028425088,0.019836425,0.037870718,0.096345266,-0.351738245,0.304305328,-0.147569326,0.098849567
0.072587771,29.36921491,0.142365613,0.690202372,0.372450282,-0.626195174,0.035120914,0.015160469,0.031300697,0.099283387,-0.322677251,0.323538979,-0.140032569,0.103465252
0.030177251,68.53395492,0.124658395,0.982027909,0.386773524,-0.646468735,0.053258251,0.015962668,0.028337721,0.079637773,-0.375819972,0.357686894,-0.09448993,0.124347774
0.320086348,52.51002437,0.131082156,0.880095836,0.386097294,-0.657820399,0.050689596,0.024067859,0.031459055,0.073978916,-0.315657993,0.280317459,-0.021125783,0.089500006
0.328044644,71.84455964,0.151185269,1.063083484,0.34262037,-0.65352171,0.051537283,0.020682122,0.03952654,0.081857501,-0.355150312,0.533680045,-0.048854711,0.093038723
0.12675928,63.43752997,0.140337454,1.172828888,0.352980507,-0.681148392,0.055578258,0.024319758,0.035115908,0.083838836,-0.266834887,0.537150918,-0.029451129,0.123960784
0.170495399,54.56112794,0.149402137,1.328723429,0.359009276,-0.745827629,0.055240463,0.022324235,0.030333976,0.107035626,-0.297502495,0.357368063,-0.042289981,0.132394484
0.44842001,68.68502628,0.135344667,1.109723713,0.380071602,-0.757486526,0.068764167,0.024483642,0.037676051,0.093097534,-0.340395146,0.550066447,-0.078498161,0.118360475
0.121691819,46.6708569,0.138120044,1.03040898,0.373174217,-0.805284675,0.055741728,0.029031108,0.035002196,0.088291491,-0.345375629,0.412072976,-0.113830491,0.13430771
0.015679024,76.95753327,0.138882881,1.205687603,0.389869237,-0.744642907,0.048709853,0.020719904,0.046029818,0.099300345,-0.324450966,0.319625893,-0.134832461,0.120550903
0.203433472,75.58596561,0.137236872,1.151569141,0.380619379,-0.761588656,0.040717468,0.017966877,0.04227272,0.090617189,-0.328579526,0.358345574,-0.1293967,0.13432046
0.357180813,58.6434871,0.137879333,1.035243035,0.369179704,-0.751299985,0.04682894,0.018789611,0.044040371,0.089878447,-0.324519074,0.289079144,-0.050817832,0.088219373
0.326395545,40.22903496,0.137847464,0.684919343,0.368386901,-0.737234934,0.055932576,0.01541238,0.041957488,0.115852196,-0.335284946,0.450839809,-0.050510431,0.102912538
0.108928677,59.01122233,0.138477351,0.964830461,0.369649459,-0.714083082,0.042800179,0.018666112,0.048423418,0.100416368,-0.293612353,0.392646876,-0.042114429,0.133235343
0.391067051,84.74797081,0.141128364,0.599498457,0.383953631,-0.733732357,0.028778674,0.019355933,0.048459329,0.106818123,-0.2985566,0.522828275,-0.055294038,0.131930862
0.093895375,88.33032015,0.117646552,0.890830118,0.385746661,-0.708250168,0.034280238,0.021192083,0.041288087,0.115708885,-0.284108352,0.470865692,-0.137336746,0.149152816
0.62816278,34.11866002,0.11076127,0.744654946,0.379223738,-0.68671916,0.03626357,0.027087176,0.041300527,0.124830784,-0.312241969,0.277375552,0.000570661,0.16803544
0.172437837,48.56174976,0.109707282,1.187263482,0.390796146,-0.704833433,0.033525704,0.022023685,0.036065312,0.12459788,-0.333932185,0.670720738,-0.017555893,0.140958099
0.51388407,29.11647597,0.113645006,1.109709151,0.402036597,-0.706914229,0.0221986,0.025697395,0.038998069,0.114328189,-0.303803596,0.559509381,-0.033957976,0.172552813
0.275117172,33.47853465,0.109498667,0.85432407,0.398811709,-0.745751666,0.010513232,0.017099116,0.03626767,0.123936319,-0.313032017,0.273613906,-0.088469914,0.150325237
0.061160404,26.69225929,0.121744835,0.979307976,0.356470322,-0.764158121,0.01323184,0.02457543,0.042328694,0.10341784,-0.361216179,0.390863034,-0.045662147,0.13805581
0.112740415,44.77166989,0.105584015,0.669911648,0.370968752,-0.791238943,0.022778259,0.023275828,0.046256127,0.12204588,-0.379181519,0.196371375,-0.062032515,0.13465629
0.159342922,46.4624033,0.124003194,0.880699409,0.397053275,-0.775342992,0.018358675,0.021460463,0.037820355,0.122788915,-0.375635291,0.230214944,-0.07038909,0.13607552
0.405443234,82.8894713,0.131214871,1.031674477,0.362352816,-0.75396968,0.021925254,0.018407584,0.03653618,0.110088396,-0.391317147,0.570964424,-0.078355808,0.166852154
0.318270335,44.66590755,0.128917964,0.853016718,0.384405412,-0.775888677,0.007489155,0.022843774,0.04056948,0.117406466,-0.344514831,0.436330869,-0.099110832,0.161013632
0.029471838,73.84867151,0.12816436,1.072293191,0.387063256,-0.787460226,0.005628158,0.030662334,0.050220874,0.089242061,-0.384652814,0.585595487,-0.028319343,0.126546725
0.695791844,32.07954583,0.117952219,1.202040159,0.349602,-0.774018912,0.014370635,0.023688622,0.045748964,0.112666065,-0.377955464,0.444575031,-0.013264077,0.122258094
0.011208611,46.26224943,0.120003644,1.468538162,0.407214125,-0.791478117,0.019052659,0.022581684,0.043851,0.122712948,-0.377300003,0.435441667,-0.080965655,0.132419922
0.03726469,30.82619266,0.100354697,0.939988205,0.372196515,-0.773944186,0.009071632,0.029223698,0.042365255,0.143259038,-0.337121585,0.264170954,-0.044588439,0.148221015
0.14319888,67.99172135,0.099163628,0.924291233,0.407384937,-0.76731513,0.002095633,0.026230923,0.04552844,0.130001075,-0.283639446,0.349003518,-0.063087009,0.15009166
0.284552085,52.69810282,0.098262527,1.184137991,0.40176685,-0.703384684,0.001545836,0.02821701,0.044856115,0.099754077,-0.354120669,0.533708626,-0.128297314,0.122815978
0.292994126,61.05023668,0.109056648,0.89256406,0.409539888,-0.703503262,0.006730271,0.021717192,0.044363312,0.096626699,-0.410802147,0.525008328,-0.096013925,0.133245784
0.464303996,30.82867816,0.107727386,1.035613413,0.377721729,-0.655305102,0.010896883,0.02335352,0.042479945,0.072338567,-0.436420304,0.365147462,-0.105146872,0.103432673
0.694577848,50.92646022,0.129289537,0.428623581,0.389651934,-0.692577161,0.000925624,0.020956334,0.040704721,0.09727153,-0.461537159,0.500644691,-0.063957389,0.142762231
0.376418231,42.32256393,0.121657089,0.608957745,0.381091069,-0.728615328,-0.002368379,0.023550579,0.038498858,0.124401718,-0.409874552,0.548969838,-0.086846228,0.122395866
0.640252663,36.25406231,0.123853485,0.71474694,0.39725125,-0.729385643,-0.000525729,0.013007791,0.034941013,0.119684564,-0.32186249,0.526221791,-0.030111113,0.096516313
0.105248696,43.45193698,0.124603939,0.864638968,0.393317315,-0.729242437,-0.001085464,0.025247359,0.043187612,0.106008172,-0.397526183,0.489674661,-0.070217364,0.1100259
0.430883086,65.95216545,0.112820425,0.627673303,0.361417215,-0.717898472,0.005240326,0.01823753,0.032350653,0.110979418,-0.353054063,0.203166686,-0.101151479,0.146085923
0.526384562,74.0186743,0.115734175,0.917459885,0.382950125,-0.712818703,0.005012936,0.022418461,0.03021684,0.099034021,-0.395626329,0.235364349,-0.053227747,0.14068588
0.263551524,61.25584828,0.109413704,0.950678912,0.357638713,-0.669562257,-0.00443363,0.020045774,0.027353766,0.100144502,-0.32278012,0.600206914,-0.070515337,0.093889092
0.449731779,39.8751852,0.100897179,0.89346936,0.368633977,-0.628935603,0.001200936,0.020773498,0.038382599,0.095813272,-0.344496603,0.088954008,-0.137543735,0.108185742
0.077071265,50.27639257,0.129162107,0.905078199,0.34210025,-0.587329454,-0.003193391,0.01782897,0.028496422,0.089730835,-0.397241022,0.303704055,-0.189897568,0.115780993
0.452691314,57.757871,0.140237575,1.227371379,0.393611617,-0.565786117,0.003494756,0.019374469,0.039185861,0.09854022,-0.361818417,0.245772828,-0.092245651,0.103249455
0.152248257,45.27339365,0.127005023,1.05952581,0.358050306,-0.597671522,0.000576671,0.021257345,0.037550334,0.108754445,-0.364063723,0.113715351,-0.043014826,0.102681095
0.074106774,51.17041985,0.139280591,0.928136555,0.351582337,-0.620641817,-0.008129639,0.014177915,0.037172243,0.089816018,-0.395495366,0.271743667,0.023095856,0.081283217
